id,text,created_at,user_id,user_name,attitudes_count,comments_count,reposts_count,source
5175602509252191,"今天给各位同学们准备的资料是：2025年高考《语文、数学、地理、化学、物理、历史》试卷和答案汇总来了啊！<br />「0、2025年高考真题对答案估分案」<br /><br />链接：<a target=""_blank"" href=""//weibo.cn/sinaurl?u=https%3A%2F%2Fpan.quark.cn%2Fs%2F9cad5cc81c32""><img class=""icon-link"" title=""http://t.cn/A6eM13Rr"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""/>网页链接</a><br /><br />2025全国高考新课标1卷《英语》《数学》《语文》真题试卷及答案解析<br /><br />2025全国高考新课标2卷《英语》《数学》《语文》真题试 ​​​ ...<span class=""expand"">展开</span>",Mon Jun 09 12:27:39 +0800 2025,7818247165,考哥资料,0,0,0,微博网页版
5175602485396986,"【<a href=""//s.weibo.com/weibo?q=%23%E8%8B%B1%E8%AF%AD%E5%90%AC%E5%8A%9B%E6%97%B6%E9%97%B4%E9%95%BF%E6%B2%99%E7%8E%B0%E4%BA%BA%E5%BD%A2%E6%B6%88%E9%9F%B3%E5%99%A8%23"" target=""_blank"">#英语听力时间长沙现人形消音器#</a>】2025年6月8日下午，湖南长沙<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a>听力测试时段，湖南师大附中考点外，几名岳麓区风景名胜区综合管理大队队员举着写有“静”字的牌子,提示过往车辆改道、禁鸣，考点外安安静静。<a target=""_blank"" href=""https://video.weibo.com/show?fid=1034:5175297935343638""><img class=""icon-link"" title=""http://t.cn/A6eiDI7i"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png""/>潇湘晨报的微博视频</a>  ​​​",Mon Jun 09 12:27:33 +0800 2025,1935622204,在长沙,0,3,0,iPhone 16 Pro Max
5175600781462098,"【转发提醒！<a href=""//s.weibo.com/weibo?q=%232025%E5%B9%B4%E9%AB%98%E8%80%83%E6%88%90%E7%BB%A9%E6%9F%A5%E8%AF%A2%E6%97%B6%E9%97%B4%23"" target=""_blank"">#2025年高考成绩查询时间#</a>】按照往年惯例，高考成绩查询时间集中在6月23日-25日。目前，已有部分省份公布了高考成绩查询时间，比如，湖南、湖北、吉林、江西等地，预计在6月25日左右公布高考成绩。<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a>（央视）<a target=""_blank"" href=""https://video.weibo.com/show?fid=1034:5175310157807683""><img class=""icon-link"" title=""http://t.cn/A6e6P1hk"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png""/>央视新闻的微博视频</a> ​​​<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%23"" target=""_blank"">#高考#</a> ",Mon Jun 09 12:20:47 +0800 2025,2752375765,AI孙国英,0,0,0,"<a target=""_blank"" href=""https://app.weibo.com/t/feed/5ttFYG"" rel=""nofollow"">华为Mate30保时捷设计</a>"
5175600463481017,"<a target=""_blank"" href=""https://weibo.com/p/100808e6afea169bd5262f550d99987a1f23fd""><img class=""icon-link"" title=""#桂林校园[超话]#"" src=""https://h5.sinaimg.cn/upload/100/959/2020/05/09/timeline_card_small_super_default.png""/>桂林校园超话</a><a href=""//s.weibo.com/weibo?q=%232025%E5%B9%BF%E8%A5%BF%E5%8C%96%E5%AD%A6%23"" target=""_blank"">#2025广西化学#</a><a href=""//s.weibo.com/weibo?q=%23%E5%B9%BF%E8%A5%BF%E9%AB%98%E8%80%83%E5%8C%96%E5%AD%A6%E9%9A%BE%E5%87%BA%E6%96%B0%E9%AB%98%E5%BA%A6%23"" target=""_blank"">#广西高考化学难出新高度#</a> 无论上午考况如何，各位考生都请稳住心态。愿你们下笔皆会，蒙题全中，考试顺利通关！<img alt=""[给你小心心]"" title=""[给你小心心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/ca/qixi2018_xiaoxinxin_org.png"" /><img alt=""[打call]"" title=""[打call]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/39/moren_dacall02_org.png"" /><img alt=""[打call]"" title=""[打call]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/39/moren_dacall02_org.png"" /><img alt=""[打call]"" title=""[打call]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/39/moren_dacall02_org.png"" />（via.占老师教英语） ​​​",Mon Jun 09 12:19:31 +0800 2025,1948637954,桂林校园,8,2,0,"<a target=""_blank"" href=""https://app.weibo.com/t/feed/d8wMj"" rel=""nofollow"">荣耀X50i</a>"
5175600455090685,"【专家点评2025年上海高考英语试卷】昨天（6月8日）下午，2025年上海市普通高等学校招生全国统一考试英语科目（笔试）顺利进行。考试结束后，市教育考试院邀请英语学科专家对试卷进行了评析。专家一致认为，试卷落实立德树人根本任务，紧扣国家课程标准，聚焦学科核心素养，正向引导英语教学，有效服务 ​​​ ...<span class=""expand"">展开</span>",Mon Jun 09 12:19:29 +0800 2025,1812581591,上海长宁,3,0,0,
5175598964018239,"【转发提醒！<a href=""//s.weibo.com/weibo?q=%232025%E5%B9%B4%E9%AB%98%E8%80%83%E6%88%90%E7%BB%A9%E6%9F%A5%E8%AF%A2%E6%97%B6%E9%97%B4%23"" target=""_blank"">#2025年高考成绩查询时间#</a>】按照往年惯例，高考成绩查询时间集中在6月23日-25日。目前，已有部分省份公布了高考成绩查询时间，比如，湖南、湖北、吉林、江西等地，预计在6月25日左右公布高考成绩。<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a>（央视）<a target=""_blank"" href=""https://video.weibo.com/show?fid=1034:5175310157807683""><img class=""icon-link"" title=""http://t.cn/A6e6P1hk"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png""/>央视新闻的微博视频</a>央视新闻的微博视频 ​​​",Mon Jun 09 12:13:34 +0800 2025,7720396709,巫山发布,3,0,3,"<a target=""_blank"" href=""https://t.sina.com.cn"" rel=""nofollow"">微博视频号</a>"
5175598814331405,2025高考英语答案 （请勿✨泄密）<br />APTAPTAPT APTAPTAPT<br />APTAPTAPT APTAPTAPT<br />APTAPTAPT APTAPTAPT<br />APTAPTAPT APTAPTAPT<br />APTAPTAPT APTAPTAPT<br />APTAPTAPT APTAPTAPT<br />APTAPTAPT APTAPTAPT ​​​,Mon Jun 09 12:12:58 +0800 2025,7510627770,我最后留给妳的,0,10,0,iPhone 12 Pro
5175598592559712,"2025高考毕业生，消费明细：<br />驾照4000<br />手机6000<br />出游5000<br />电脑4700<br />衣服3000<br />其他3000<br />合计：2.8万<br />高三的家长即将<br />面临的最后一劫<br /><a href=""//s.weibo.com/weibo?q=%232025%E9%AB%98%E8%80%83%20%23"" target=""_blank"">#2025高考 #</a>韦东奕暴涨粉丝 <a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%20%20%23"" target=""_blank"">#高考英语  #</a>2025高考必胜#添二虾王 <a target=""_blank"" href=""https://video.weibo.com/show?fid=1034:5175598465613855""><img class=""icon-link"" title=""http://t.cn/A6eaINC5"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png""/>添二虾王虾式火锅的微博视频</a> ​​​",Mon Jun 09 12:12:05 +0800 2025,7457472373,添二虾王虾式火锅,0,0,0,iPhone客户端
5175597229412379,"【<a href=""//s.weibo.com/weibo?q=%23%E8%8B%B1%E8%AF%AD%E5%90%AC%E5%8A%9B%E6%97%B6%E9%97%B4%E9%95%BF%E6%B2%99%E7%8E%B0%E4%BA%BA%E5%BD%A2%E6%B6%88%E9%9F%B3%E5%99%A8%23"" target=""_blank"">#英语听力时间长沙现人形消音器#</a>】2025年6月8日下午，湖南长沙<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a>听力测试时段，湖南师大附中考点外,几名岳麓区风景名胜区综合管理大队队员举着写有“静”字的牌子,提示过往车辆改道、禁鸣，考点外安安静静。<a target=""_blank"" href=""//weibo.com/p/1001018008643010000000000""><img class=""icon-link"" title=""#长沙[地点]#"" src=""https://d.sinaimg.cn/prd/100/18/2025/03/29/timeline_earth_old_default.png""/>长沙</a> <a target=""_blank"" href=""https://video.weibo.com/show?fid=1034:5175297935343638""><img class=""icon-link"" title=""http://t.cn/A6eiDI7i"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png""/>潇湘晨报的微博视频</a> ​​​",Mon Jun 09 12:06:40 +0800 2025,1844967414,内蒙古晨报,3,0,0,"<a target=""_blank"" href=""https://t.sina.com.cn"" rel=""nofollow"">微博视频号</a>"
5175597170689228,2025高考英语新卷一作文衡水体书法自创手写版仅供参考 ​​​,Mon Jun 09 12:06:26 +0800 2025,7851998048,去码头整点土豆子,0,0,0, 日常记录 
5175595551952749,"<a href=""//s.weibo.com/weibo?q=%23%E6%B9%96%E5%8D%97%E9%AB%98%E8%AD%A6%E6%8A%A4%E8%88%AA%E9%AB%98%E8%80%83%23"" target=""_blank"">#湖南高警护航高考#</a> 快来看00后警花小姐姐的沉浸式送考vlog <img alt=""[送花花]"" title=""[送花花]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/cb/2022_Flowers_org.png"" /><img alt=""[送花花]"" title=""[送花花]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/cb/2022_Flowers_org.png"" />2025高考必胜 <img alt=""[指定能行]"" title=""[指定能行]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/52/2025_Youcandoit_org.png"" /> <a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a><a href=/n/湖南高速警察 usercard=""name=@湖南高速警察"">@湖南高速警察</a> <a target=""_blank"" href=""https://video.weibo.com/show?fid=1034:5175328612745294""><img class=""icon-link"" title=""http://t.cn/A6e6tPhJ"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png""/>湖南高速警察的微博视频</a> ​​​",Mon Jun 09 12:00:00 +0800 2025,6938267512,北京公交警方,40,24,27,"<a target=""_blank"" href=""https://t.sina.com.cn"" rel=""nofollow"">微博视频号</a>"
5175595132523989,"【转发提醒！<a href=""//s.weibo.com/weibo?q=%232025%E5%B9%B4%E9%AB%98%E8%80%83%E6%88%90%E7%BB%A9%E6%9F%A5%E8%AF%A2%E6%97%B6%E9%97%B4%23"" target=""_blank"">#2025年高考成绩查询时间#</a>】按照往年惯例，高考成绩查询时间集中在6月23日-25日。目前，已有部分省份公布了高考成绩查询时间，比如，湖南、湖北、吉林、江西等地，预计在6月25日左右公布高考成绩。<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a>（央视）<a target=""_blank"" href=""https://video.weibo.com/show?fid=1034:5175310157807683""><img class=""icon-link"" title=""http://t.cn/A6e6P1hk"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png""/>央视新闻的微博视频</a> ​​​",Mon Jun 09 11:58:20 +0800 2025,5049932665,天府发布,5,7,7,"<a target=""_blank"" href=""https://t.sina.com.cn"" rel=""nofollow"">微博视频号</a>"
5175594838393681,"<a href=""//s.weibo.com/weibo?q=%23%E5%85%B3%E6%B3%A82025%E5%B9%B4%E9%AB%98%E8%80%83%23"" target=""_blank"">#关注2025年高考#</a>6月8日，海南三亚。2025年海南高考英语科目考试结束，三亚市第二中学考点考生陆续走出。今年，我们的老朋友李华又出现在了英语作文板块。这次李华的身份是一名编辑，因外教老师此前答应要给他们写一篇关于加拿大体育运动主题的文章，但是还没有交，所以假如你是“李华”，需要给外教老 ...<span class=""expand"">展开</span>",Mon Jun 09 11:57:10 +0800 2025,3181774231,廖孝炳新媒体志愿服务队,0,0,0,"<a target=""_blank"" href=""https://app.weibo.com/t/feed/4Z2MxK"" rel=""nofollow"">荣耀X30 5G</a>"
5175593185840844,"天津2025年高考第一天结束<br />本科线基本上就可以预测了。<br />赋分制小三科不影响本科分数线，影响分数线的就是高考录取率与语数外三科难度。<br />高考录取率越高，分数线越低。而本科录取率下降1%，本科分数线将提高3分左右。<br />今年天津高考本科录取率将略有下降（原因考生人数增加），目前反馈的语数试题难度与 ​​​ ...<span class=""expand"">展开</span>",Mon Jun 09 11:50:36 +0800 2025,2249922565,津城小武,1,0,0,"<a target=""_blank"" href=""https://app.weibo.com/t/feed/xmFaE"" rel=""nofollow"">荣耀Magic6</a>"
5175592354841167,"<a href=""//s.weibo.com/weibo?q=%23%E6%B9%96%E5%8C%97%E7%88%86%E6%96%99%23"" target=""_blank"">#湖北爆料#</a>【这届陪考家长松弛感满满：孩子总要自己飞】6月8日，<a href=""//s.weibo.com/weibo?q=%23%E6%B9%96%E5%8C%97%23"" target=""_blank"">#湖北#</a><a href=""//s.weibo.com/weibo?q=%23%E5%AE%9C%E6%98%8C%23"" target=""_blank"">#宜昌#</a> ，高考开考铃声响起，记者在考点现场观察到，往年的陪考家长今年大幅减少，仅零星几位家长停留交谈。<br /><br /><a href=""//s.weibo.com/weibo?q=%23%E5%A4%B7%E9%99%B5%E4%B8%AD%E5%AD%A6%23"" target=""_blank"">#夷陵中学#</a> 梁老师统计，滞留家长数量较去年减少五分之三，整体送考规模缩减一半。家长陈女士说，“孩子总要自己飞。” ​​​ ...<span class=""expand"">展开</span>",Mon Jun 09 11:47:17 +0800 2025,3924204282,湖北大小姐,5,2,2,iPhone 14 Plus
5175592292717067,"<a href=""//s.weibo.com/weibo?q=%23%E9%A2%84%E8%AE%A16%E6%9C%8825%E6%97%A5%E5%B7%A6%E5%8F%B3%E5%85%AC%E5%B8%83%E9%AB%98%E8%80%83%E6%88%90%E7%BB%A9%23"" target=""_blank"">#预计6月25日左右公布高考成绩#</a>【转发提醒！<a href=""//s.weibo.com/weibo?q=%232025%E9%AB%98%E8%80%83%E6%88%90%E7%BB%A9%E5%85%AC%E5%B8%83%E6%97%B6%E9%97%B4%23"" target=""_blank"">#2025高考成绩公布时间#</a>】按照往年惯例，高考成绩查询时间集中在6月23日-25日。目前，已有部分省份公布了高考成绩查询时间，比如，湖南、湖北、吉林、江西等地，预计在6月25日左右公布高考成绩。<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a>via.央视新闻 ​​​央视新闻的微博视频 ​​​ ...<span class=""expand"">展开</span>",Mon Jun 09 11:47:03 +0800 2025,5017589768,高县法院,0,0,0,"<a target=""_blank"" href=""https://t.sina.com.cn"" rel=""nofollow"">微博视频号</a>"
5175592284064140,"<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E5%8C%96%E5%AD%A6%23"" target=""_blank"">#高考化学#</a><a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E5%8C%96%E5%AD%A6%23"" target=""_blank"">#高考化学#</a>化学考完了难不难啊，比去年更简单了吗？采访的小姐姐直呼“太简单了 下届出难点”，自信满满啊！ ​<a href=""//s.weibo.com/weibo?q=%232025%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%E7%AE%80%E5%8D%95%23"" target=""_blank"">#2025高考英语简单#</a> ​​​",Mon Jun 09 11:47:01 +0800 2025,5627354343,王成之NJ,0,0,0,"<a target=""_blank"" href=""https://app.weibo.com/t/feed/56dj27"" rel=""nofollow"">HUAWEI Mate 50</a>"
5175591544558026,"【<a href=""//s.weibo.com/weibo?q=%23%E8%80%81%E5%B8%88%E8%A7%A3%E6%9E%902025%E9%99%95%E8%A5%BF%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%E8%AF%95%E9%A2%98%23"" target=""_blank"">#老师解析2025陕西高考英语试题#</a>】6月8日，全国高考英语考试结束，不少考生表示做起来得心应手。陕西首次新高考英语难不难？有啥命题趋势？<a href=/n/华商网 usercard=""name=@华商网"">@华商网</a> 记者邀请到西安市三中英语老师刘若菲为大家解析↓↓<a href=""//s.weibo.com/weibo?q=%23%E5%85%B3%E6%B3%A82025%E9%99%95%E8%A5%BF%E6%96%B0%E9%AB%98%E8%80%83%23"" target=""_blank"">#关注2025陕西新高考#</a> <a href=/n/大风视频 usercard=""name=@大风视频"">@大风视频</a> <a target=""_blank"" href=""https://video.weibo.com/show?fid=1034:5175591184302186""><img class=""icon-link"" title=""http://t.cn/A6eabkoV"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png""/>大风视频的微博视频</a> ​​​",Mon Jun 09 11:44:05 +0800 2025,6928905395,大风视频,1,0,0,"<a target=""_blank"" href=""https://t.sina.com.cn"" rel=""nofollow"">微博视频号</a>"
5175591429212077,"<a target=""_blank"" href=""https://weibo.com/p/10080829cbacc1a7010baf807f1aaff7643b69""><img class=""icon-link"" title=""#电视剧[超话]#"" src=""https://h5.sinaimg.cn/upload/100/959/2020/05/09/timeline_card_small_super_default.png""/>电视剧超话</a> 2025高考物理、历史、英语真题试卷及答案解析（附下载链接）<br />链接：<a target=""_blank"" href=""//weibo.cn/sinaurl?u=https%3A%2F%2Fpan.quark.cn%2Fs%2F29370e12444e""><img class=""icon-link"" title=""http://t.cn/A6eabEme"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""/>网页链接</a> ​​​",Mon Jun 09 11:43:37 +0800 2025,7985795254,小猿晓,2,1,0,"<a target=""_blank"" href=""https://app.weibo.com/t/feed/6xtQFZ"" rel=""nofollow"">Xiaomi 15 Ultra</a>"
5175591356860864,"<a target=""_blank"" href=""https://weibo.com/p/1008083123b72cb499ffeb3166c47d5809244b""><img class=""icon-link"" title=""#高考作文[超话]#"" src=""https://h5.sinaimg.cn/upload/100/959/2020/05/09/timeline_card_small_super_default.png""/>高考作文超话</a> <br />2025高考物理、历史、英语真题试卷及答案解析（附下载链接）<br />链接：<a target=""_blank"" href=""//weibo.cn/sinaurl?u=https%3A%2F%2Fpan.quark.cn%2Fs%2F29370e12444e""><img class=""icon-link"" title=""http://t.cn/A6eabEme"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""/>网页链接</a> ​​​",Mon Jun 09 11:43:20 +0800 2025,7985795254,小猿晓,0,0,0,"<a target=""_blank"" href=""https://app.weibo.com/t/feed/6xtQFZ"" rel=""nofollow"">Xiaomi 15 Ultra</a>"
5175591012664103,"<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E5%8C%96%E5%AD%A6%23"" target=""_blank"">#高考化学#</a> 2025年高考化学各省真题和答案来了（含江苏、广东、广西、河南、河北、湖南、湖北、安徽、山西、江西、福建、云南、四川）！  评论区扣1，我fa你 <br /><br />加下面 公众hao：琪琪英语，回复：高考答案    马上查看<br /><br />一年一度一度的每科“难不难”问题再次出现～<br />所以今年的高考化学难不难<img alt=""[思考]"" title=""[思考]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/30/2018new_sikao_org.png"" /> ​​​ ...<span class=""expand"">展开</span>",Mon Jun 09 11:41:57 +0800 2025,5513346012,英国院校百科,2,0,0,微博网页版
5175590843844978,"高考英语外刊阅读——真相揭秘！<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a><a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%E9%98%85%E8%AF%BB%23"" target=""_blank"">#高考英语阅读#</a><a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%23"" target=""_blank"">#高考#</a><a href=""//s.weibo.com/weibo?q=%232025%E9%AB%98%E8%80%83%23"" target=""_blank"">#2025高考#</a> <a target=""_blank"" href=""https://video.weibo.com/show?fid=1034:5175588277649488""><img class=""icon-link"" title=""http://t.cn/A6eabqWX"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png""/>乔爸在海淀的微博视频</a> ​​​",Mon Jun 09 11:41:18 +0800 2025,1661601105,乔爸在海淀,4,0,1,"<a target=""_blank"" href=""https://t.sina.com.cn"" rel=""nofollow"">微博视频号</a>"
5175590598740259,"<a href=""//s.weibo.com/weibo?q=%232025%E5%B9%B4%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%E4%BD%9C%E6%96%87%23"" target=""_blank"">#2025年高考英语作文#</a>  ​​​",Mon Jun 09 11:40:19 +0800 2025,3628978627,溜达溜达-路,0,0,0,"<a target=""_blank"" href=""https://app.weibo.com/t/feed/5uakoD"" rel=""nofollow"">HUAWEI Mate 40 Pro</a>"
5175589126538125,"<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%23"" target=""_blank"">#高考#</a>2025年高考期间，多个科目考试难度引发热议。山东物理、湖南化学等理科科目被考生普遍认为较难，部分考生反映考题与课本脱节，甚至出现“反套路”题型。历史科目则因文言文比例高、材料来源冷门，成为文科考生讨论焦点，有考生称“文科生的春天还在宋朝”。英语考试中，“afternoon变形”等冷门 ​​​ ...<span class=""expand"">展开</span>",Mon Jun 09 11:34:28 +0800 2025,5745772024,-心魔-,0,0,0,iPad air
5175589051042337,"【转发提醒！<a href=""//s.weibo.com/weibo?q=%232025%E5%B9%B4%E9%AB%98%E8%80%83%E6%88%90%E7%BB%A9%E6%9F%A5%E8%AF%A2%E6%97%B6%E9%97%B4%23"" target=""_blank"">#2025年高考成绩查询时间#</a>】按照往年惯例，高考成绩查询时间集中在6月23日-25日。目前，已有部分省份公布了高考成绩查询时间，比如，湖南、湖北、吉林、江西等地，预计在6月25日左右公布高考成绩。<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a>（央视） <a target=""_blank"" href=""https://video.weibo.com/show?fid=1034:5175310157807683""><img class=""icon-link"" title=""http://t.cn/A6e6P1hk"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png""/>央视新闻的微博视频</a>央视新闻 ​​​",Mon Jun 09 11:34:10 +0800 2025,2673559173,南昌县发布,13,3,0,"<a target=""_blank"" href=""https://t.sina.com.cn"" rel=""nofollow"">微博视频号</a>"
5175588767662143,"把高考英语的试卷给美国学同年级的学生去做，现在可以给本科生博士生去做看看//<a href=/n/殷文彬2025 usercard=""name=@殷文彬2025"">@殷文彬2025</a>:去年和今年的英语都非常难，呵呵，细品吧<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />，农村和普通家庭的孩子有没有那个条件去外面补习班补习英语<img alt=""[doge]"" title=""[doge]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/a1/2018new_doge02_org.png"" />//<a href=/n/尧山侯2025 usercard=""name=@尧山侯2025"">@尧山侯2025</a>:废除英语主课低位，降到100分，给学生更多语言选择，体现真正，文化自信！ ...<span class=""expand"">展开</span>",Mon Jun 09 11:33:02 +0800 2025,7441813299,尧山侯2025,0,0,0,"<a target=""_blank"" href=""https://app.weibo.com/t/feed/2s0OlM"" rel=""nofollow"">HUAWEI Mate 60 Pro</a>"
5175588396468387,"【转发提醒！<a href=""//s.weibo.com/weibo?q=%232025%E5%B9%B4%E9%AB%98%E8%80%83%E6%88%90%E7%BB%A9%E6%9F%A5%E8%AF%A2%E6%97%B6%E9%97%B4%23"" target=""_blank"">#2025年高考成绩查询时间#</a>】按照往年惯例，高考成绩查询时间集中在6月23日-25日。目前，已有部分省份公布了高考成绩查询时间，比如，湖南、湖北、吉林、江西等地，预计在6月25日左右公布高考成绩。<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a>（央视）<a target=""_blank"" href=""https://video.weibo.com/show?fid=1034:5175310157807683""><img class=""icon-link"" title=""http://t.cn/A6e6P1hk"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png""/>央视新闻的微博视频</a> ​​​",Mon Jun 09 11:31:34 +0800 2025,5146941699,洪雅公安,1,0,0,"<a target=""_blank"" href=""https://t.sina.com.cn"" rel=""nofollow"">微博视频号</a>"
5175588002464458,"<a href=""//s.weibo.com/weibo?q=%23%E8%81%9A%E7%84%A62025%E9%99%95%E8%A5%BF%E6%96%B0%E9%AB%98%E8%80%83%23"" target=""_blank"">#聚焦2025陕西新高考#</a> 做个小调查：你当年选了文科还是理科？ <a href=""//s.weibo.com/weibo?q=%23%E8%A5%BF%E5%AE%89%E4%BA%A4%E8%AD%A63000%E8%AD%A6%E5%8A%9B%E6%8A%A4%E8%88%AA%E9%AB%98%E8%80%83%E7%94%9F%23"" target=""_blank"">#西安交警3000警力护航高考生#</a><a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a>    ​​​  ​​​",Mon Jun 09 11:30:00 +0800 2025,2520410823,陕西身边事,2,0,0,微博网页版
5175588000107383,"【往那一站就是兵马俑的样子~陕西爸爸们的统一陪考姿势】<a href=""//s.weibo.com/weibo?q=%23%E8%81%9A%E7%84%A62025%E9%99%95%E8%A5%BF%E6%96%B0%E9%AB%98%E8%80%83%23"" target=""_blank"">#聚焦2025陕西新高考#</a> 6月7日，陕西西安一高考考点外，焦急等待考生的陪考爸爸们亮了！西北汉子们站在考场外，个个双手交叉、腰杆挺直、皱着眉，还没开口都已是满满的老陕味，更有网友评论：“往那一站就是兵马俑。”（起点新闻） ​​​ ...<span class=""expand"">展开</span>",Mon Jun 09 11:30:00 +0800 2025,7569665859,三秦房管家,0,0,0,"<a target=""_blank"" href=""https://t.sina.com.cn"" rel=""nofollow"">微博视频号</a>"
