id,text,created_at,user_id,user_name,attitudes_count,comments_count,reposts_count,source,clean_text
5175555285582932,"【转发提醒！<a href=""//s.weibo.com/weibo?q=%232025%E9%AB%98%E8%80%83%E6%88%90%E7%BB%A9%E5%85%AC%E5%B8%83%E6%97%B6%E9%97%B4%23"" target=""_blank"">#2025高考成绩公布时间#</a>】<a href=""//s.weibo.com/weibo?q=%236%E6%9C%8825%E6%97%A5%E5%B7%A6%E5%8F%B3%E5%85%AC%E5%B8%83%E9%AB%98%E8%80%83%E6%88%90%E7%BB%A9%23"" target=""_blank"">#6月25日左右公布高考成绩#</a>按照往年惯例，高考成绩查询时间集中在6月23日-25日。目前，已有部分省份公布了高考成绩查询时间，比如，湖南、湖北、吉林、江西等地，预计在6月25日左右公布高考成绩。<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a><a href=""//s.weibo.com/weibo?q=%23%E5%BE%BD%E6%97%A0%E9%82%AA%E8%AF%B4%E6%96%B0%E9%97%BB%23"" target=""_blank"">#徽无邪说新闻#</a> （央视新闻） <a target=""_blank"" href=""https://video.weibo.com/show?fid=1034:5175317988311150""><img class=""icon-link"" title=""http://t.cn/A6e6wL0L"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png""/>安徽反邪教的微博视频</a> ​​​",Mon Jun 09 09:20:00 +0800 2025,7203055333,宣城政法,12,5,0,"<a target=""_blank"" href=""https://t.sina.com.cn"" rel=""nofollow"">微博视频号</a>",转发提醒按照往年惯例高考成绩查询时间集中在6月23日25日目前已有部分省份公布了高考成绩查询时间比如湖南湖北吉林江西等地预计在6月25日左右公布高考成绩 央视新闻 安徽反邪教的微博视频
5175553711669933,"【转发提醒！<a href=""//s.weibo.com/weibo?q=%232025%E5%B9%B4%E9%AB%98%E8%80%83%E6%88%90%E7%BB%A9%E6%9F%A5%E8%AF%A2%E6%97%B6%E9%97%B4%23"" target=""_blank"">#2025年高考成绩查询时间#</a>】按照往年惯例，高考成绩查询时间集中在6月23日-25日。目前，已有部分省份公布了高考成绩查询时间，比如，湖南、湖北、吉林、江西等地，预计在6月25日左右公布高考成绩。<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a>（央视） <a target=""_blank"" href=""https://video.weibo.com/show?fid=1034:5175310157807683""><img class=""icon-link"" title=""http://t.cn/A6e6P1hk"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png""/>央视新闻的微博视频</a>央视新闻的微博视频 ​​​",Mon Jun 09 09:13:45 +0800 2025,5885640466,广西反邪教,2,1,0,"<a target=""_blank"" href=""https://t.sina.com.cn"" rel=""nofollow"">微博视频号</a>",转发提醒按照往年惯例高考成绩查询时间集中在6月23日25日目前已有部分省份公布了高考成绩查询时间比如湖南湖北吉林江西等地预计在6月25日左右公布高考成绩央视 央视新闻的微博视频央视新闻的微博视频
5175553428816537,"<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a> 2025高考英语新课标全国2卷非官方真题。 ​​​",Mon Jun 09 09:12:37 +0800 2025,5575544910,四川校园事儿,3,1,1,"<a target=""_blank"" href=""https://app.weibo.com/t/feed/1Ygmhv"" rel=""nofollow"">Xiaomi 13</a>",2025高考英语新课标全国2卷非官方真题
5175552579470157,"【又见面了！<a href=""//s.weibo.com/weibo?q=%23%E8%8B%B1%E8%AF%AD%E4%BD%9C%E6%96%87%E8%BF%98%E6%98%AF%E6%9D%8E%E5%8D%8E%23"" target=""_blank"">#英语作文还是李华#</a>】<a href=""//s.weibo.com/weibo?q=%23%E7%BA%A2%E6%98%9F%E4%B8%AD%E5%AD%A6%E9%AB%98%E4%B8%89%E5%AD%A6%E7%94%9F%E6%9D%8E%E5%8D%8E%23"" target=""_blank"">#红星中学高三学生李华#</a><img alt=""[哈哈]"" title=""[哈哈]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8f/2018new_haha_org.png"" /><br /><br />2025年北京高考的英语科目考试刚刚结束，据首都教育发布的作文试题，北京今年<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a>的作文主角还是李华，这是最后一次用李华做考试题目了吧…… ​​​",Mon Jun 09 09:09:15 +0800 2025,7641876483,陈默默的小闹闹,0,0,0,iPhone客户端,又见面了2025年北京高考的英语科目考试刚刚结束据首都教育发布的作文试题北京今年的作文主角还是李华这是最后一次用李华做考试题目了吧
5175551879809974,"【高考期间<a href=""//s.weibo.com/weibo?q=%23%E8%A5%BF%E5%AE%89%E4%BA%A4%E8%AD%A63000%E8%AD%A6%E5%8A%9B%E6%8A%A4%E8%88%AA%E9%AB%98%E8%80%83%E7%94%9F%23"" target=""_blank"">#西安交警3000警力护航高考生#</a>】2025年全国高考正在进行中，为考生们能顺利赴考，西安公安交警一路悉心陪伴，高考期间西安交警部门出动警力3000余人，护航考生的逐梦之路。（西安广播电视台）<a href=""//s.weibo.com/weibo?q=%23%E8%81%9A%E7%84%A62025%E9%99%95%E8%A5%BF%E6%96%B0%E9%AB%98%E8%80%83%23"" target=""_blank"">#聚焦2025陕西新高考#</a><a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a><a target=""_blank"" href=""https://video.weibo.com/show?fid=1034:5175383935615046""><img class=""icon-link"" title=""http://t.cn/A6e6RrKP"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png""/>西安广播电视台的微博视频</a> ​​​",Mon Jun 09 09:06:28 +0800 2025,2162541102,新浪陕西,0,1,0,"<a target=""_blank"" href=""https://t.sina.com.cn"" rel=""nofollow"">微博视频号</a>",高考期间2025年全国高考正在进行中为考生们能顺利赴考西安公安交警一路悉心陪伴高考期间西安交警部门出动警力3000余人护航考生的逐梦之路西安广播电视台西安广播电视台的微博视频
5175551196400956,"<a href=""//s.weibo.com/weibo?q=%23%E8%96%9B%E6%A3%80%E6%92%AD%E6%8A%A5%23"" target=""_blank"">#薛检播报#</a> 2025高考英语简单 “答完还有5分钟检查时间”。 <a target=""_blank"" href=""https://video.weibo.com/show?fid=1034:5175551036424224""><img class=""icon-link"" title=""http://t.cn/A6eXlWKi"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png""/>薛城区检察院的微博视频</a> ​​​",Mon Jun 09 09:03:45 +0800 2025,5331173004,薛城区检察院,1,0,0,"<a target=""_blank"" href=""https://t.sina.com.cn"" rel=""nofollow"">微博视频号</a>",2025高考英语简单 答完还有5分钟检查时间 薛城区检察院的微博视频
5175550512466618,"新型高考诈骗来袭！“AI监考”成幌子，四川官方紧急拉响防骗警报<br /><br />2025年6月9日凌晨，四川省教育考试院发布郑重提醒：假的！收到此类短信，不要上当！<br /><br />近日，部分高考考生收到所谓“四川省教育考试院”的短信，称在考试中被AI监考发现其有作弊行为，成绩记为0分。<br /><br />短信诈骗1：<br /><br />[四川省教育考试院]  ​​​ ...<span class=""expand"">展开</span>",Mon Jun 09 09:01:02 +0800 2025,1093408113,西南封面,1,0,0,微博网页版,新型高考诈骗来袭AI监考成幌子四川官方紧急拉响防骗警报2025年6月9日凌晨四川省教育考试院发布郑重提醒假的收到此类短信不要上当近日部分高考考生收到所谓四川省教育考试院的短信称在考试中被AI监考发现其有作弊行为成绩记为0分短信诈骗1 展开
5175548205860830,"【转发提醒！<a href=""//s.weibo.com/weibo?q=%232025%E5%B9%B4%E9%AB%98%E8%80%83%E6%88%90%E7%BB%A9%E6%9F%A5%E8%AF%A2%E6%97%B6%E9%97%B4%23"" target=""_blank"">#2025年高考成绩查询时间#</a>】按照往年惯例，高考成绩查询时间集中在6月23日-25日。目前，已有部分省份公布了高考成绩查询时间，比如，湖南、湖北、吉林、江西等地，预计在6月25日左右公布高考成绩。<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a>（央视）<a target=""_blank"" href=""https://video.weibo.com/show?fid=1034:5175310157807683""><img class=""icon-link"" title=""http://t.cn/A6e6P1hk"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png""/>央视新闻的微博视频</a>央视新闻的微博视频 ​​​<a target=""_blank"" href=""https://video.weibo.com/show?fid=1034:5175310157807683""><img class=""icon-link"" title=""http://t.cn/A6e6P1hk"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png""/>央视新闻的微博视频</a> ​​​",Mon Jun 09 08:51:52 +0800 2025,5168103240,九三人民法院,0,0,0,"<a target=""_blank"" href=""https://t.sina.com.cn"" rel=""nofollow"">微博视频号</a>",转发提醒按照往年惯例高考成绩查询时间集中在6月23日25日目前已有部分省份公布了高考成绩查询时间比如湖南湖北吉林江西等地预计在6月25日左右公布高考成绩央视央视新闻的微博视频央视新闻的微博视频 央视新闻的微博视频
5175547143653899,"包140的！只要带点小脑子的都能考140，考生英语考试直呼超级无敌简单！<a href=""//s.weibo.com/weibo?q=%232025%E5%B9%B4%E6%B4%9B%E9%98%B3%E9%AB%98%E8%80%83%23"" target=""_blank"">#2025年洛阳高考#</a><a href=""//s.weibo.com/weibo?q=%23%E6%B4%9B%E9%98%B3%23"" target=""_blank"">#洛阳#</a> <a target=""_blank"" href=""https://video.weibo.com/show?fid=1034:5175319523688583""><img class=""icon-link"" title=""http://t.cn/A6e6we5P"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""/>网页链接</a> ​​​",Mon Jun 09 08:47:39 +0800 2025,1278071664,洛阳融媒姚红亮,0,0,0,"<a target=""_blank"" href=""https://t.sina.com.cn"" rel=""nofollow"">微博视频号</a>",包140的只要带点小脑子的都能考140考生英语考试直呼超级无敌简单 网页链接
5175546557499992,"<a href=""//s.weibo.com/weibo?q=%23%E9%A2%84%E8%AE%A16%E6%9C%8825%E6%97%A5%E5%B7%A6%E5%8F%B3%E5%85%AC%E5%B8%83%E9%AB%98%E8%80%83%E6%88%90%E7%BB%A9%23"" target=""_blank"">#预计6月25日左右公布高考成绩#</a>【转发提醒！<a href=""//s.weibo.com/weibo?q=%232025%E9%AB%98%E8%80%83%E6%88%90%E7%BB%A9%E5%85%AC%E5%B8%83%E6%97%B6%E9%97%B4%23"" target=""_blank"">#2025高考成绩公布时间#</a>】按照往年惯例，高考成绩查询时间集中在6月23日-25日。目前，已有部分省份公布了高考成绩查询时间，比如，湖南、湖北、吉林、江西等地，预计在6月25日左右公布高考成绩。<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a>via.<a target=""_blank"" href=""https://video.weibo.com/show?fid=1034:5175310157807683""><img class=""icon-link"" title=""http://t.cn/A6e6P1hk"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png""/>央视新闻的微博视频</a> ​​​",Mon Jun 09 08:45:19 +0800 2025,3731897471,津法之声,0,2,0,微博网页版,转发提醒按照往年惯例高考成绩查询时间集中在6月23日25日目前已有部分省份公布了高考成绩查询时间比如湖南湖北吉林江西等地预计在6月25日左右公布高考成绩via央视新闻的微博视频
5175545222398342,"【<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%E8%91%97%E5%90%8D%E9%92%89%E5%AD%90%E6%88%B7%E6%9D%8E%E5%8D%8E%E5%8F%88%E5%87%BA%E7%8E%B0%E4%BA%86%23"" target=""_blank"">#高考英语著名钉子户李华又出现了#</a>】<a href=""//s.weibo.com/weibo?q=%2348%E5%B2%81%E7%9A%84%E6%9D%8E%E5%8D%8E%E5%8F%88%E5%8F%88%E5%8F%88%E7%8E%B0%E8%BA%AB%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%E4%BD%9C%E6%96%87%23"" target=""_blank"">#48岁的李华又又又现身高考英语作文#</a> 6月8日下午，湖北高考英语作文题新鲜出炉，而作文的主角依旧是大家熟悉的“老朋友”——李华！多年来，李华一直是考生英语作文里的“主角”，总爱请考生帮忙写信，令无数考生对他“又爱又恨”。英语考试结束后，不少考生纷纷 ​​​ ...<span class=""expand"">展开</span>",Mon Jun 09 08:40:00 +0800 2025,1915096531,武汉交通广播,1,0,1,"<a target=""_blank"" href=""https://t.sina.com.cn"" rel=""nofollow"">微博视频号</a>",6月8日下午湖北高考英语作文题新鲜出炉而作文的主角依旧是大家熟悉的老朋友李华多年来李华一直是考生英语作文里的主角总爱请考生帮忙写信令无数考生对他又爱又恨英语考试结束后不少考生纷纷 展开
5175545063018092,"<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a>2025年高考英语科目延续了近年来以“李华”为核心人物的命题传统，同时试题设计更注重现实情境与跨文化沟通能力的考查。  ​​​",Mon Jun 09 08:39:23 +0800 2025,7301718457,x烊烊的白日猫,0,0,0,千玺白日猫HarmonyOS设备,2025年高考英语科目延续了近年来以李华为核心人物的命题传统同时试题设计更注重现实情境与跨文化沟通能力的考查
5175544174872139,"<a href=""//s.weibo.com/weibo?q=%23%E5%AD%99%E9%A2%96%E8%8E%8E%E4%B8%8A%E4%BA%86%E5%B0%8F%E5%AD%A6%E8%8B%B1%E8%AF%AD%E6%95%99%E6%9D%90%E4%B9%A6%E7%A8%BF%23"" target=""_blank"">#孙颖莎上了小学英语教材书稿#</a>【<a href=""//s.weibo.com/weibo?q=%23%E5%A4%96%E7%A0%94%E7%A4%BE%E5%9B%9E%E5%BA%94%E5%AD%99%E9%A2%96%E8%8E%8E%E5%87%BA%E7%8E%B0%E5%9C%A8%E5%B0%8F%E5%AD%A6%E8%8B%B1%E8%AF%AD%E6%95%99%E6%9D%90%23"" target=""_blank"">#外研社回应孙颖莎出现在小学英语教材#</a>】“Do you know Sun Yingsha？”“Yes.She can play ping-pong well.”社交平台网友发帖称，<a href=/n/孙颖莎 usercard=""name=@孙颖莎"">@孙颖莎</a> 的名字出现在了外语教学与研究出版社的小学四年级上册英语教材中。这本英语书的封面上，四位不同发色的小朋友正在打乒乓球。书 ​​​ ...<span class=""expand"">展开</span>",Mon Jun 09 08:35:51 +0800 2025,1806503894,安徽商报,1,0,0,"<a target=""_blank"" href=""https://t.sina.com.cn"" rel=""nofollow"">微博视频号</a>",Do you know Sun YingshaYesShe can play pingpong well社交平台网友发帖称 的名字出现在了外语教学与研究出版社的小学四年级上册英语教材中这本英语书的封面上四位不同发色的小朋友正在打乒乓球书 展开
5175543032972856,"<a href=""//s.weibo.com/weibo?q=%23%E8%AD%A6%E5%8F%B7985%E6%B0%91%E8%AD%A6%E8%80%83%E5%9C%BA%E5%A4%96%E9%AB%98%E6%83%85%E5%95%86%E5%96%8A%E8%AF%9D%23"" target=""_blank"">#警号985民警考场外高情商喊话#</a> 【“0985”警车亮相威海高考考场，暖心助力学子逐梦】高考进行时，威海公安一辆牌照为“0985”的警车现身考场外，瞬间成为焦点。承载着公安民警对考生们的美好期许。在烈日下，这辆警车静静停驻，仿佛一位无声的守护者。民警们以它为依托，为考生和家长提供贴心服务。愿 ​​​ ...<span class=""expand"">展开</span>",Mon Jun 09 08:31:19 +0800 2025,5659349251,东营区政务,2,0,0,"<a target=""_blank"" href=""https://t.sina.com.cn"" rel=""nofollow"">微博视频号</a>",0985警车亮相威海高考考场暖心助力学子逐梦高考进行时威海公安一辆牌照为0985的警车现身考场外瞬间成为焦点承载着公安民警对考生们的美好期许在烈日下这辆警车静静停驻仿佛一位无声的守护者民警们以它为依托为考生和家长提供贴心服务愿 展开
5175542829027377,"【转发提醒！<a href=""//s.weibo.com/weibo?q=%232025%E5%B9%B4%E9%AB%98%E8%80%83%E6%88%90%E7%BB%A9%E6%9F%A5%E8%AF%A2%E6%97%B6%E9%97%B4%23"" target=""_blank"">#2025年高考成绩查询时间#</a>】按照往年惯例，<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%23"" target=""_blank"">#高考#</a>成绩查询时间集中在6月23日至25日。目前，已有部分省份公布了高考成绩查询时间，比如，湖南、湖北、吉林、江西等地，预计在6月25日左右公布高考成绩。（央视）<a target=""_blank"" href=""https://video.weibo.com/show?fid=1034:5175310157807683""><img class=""icon-link"" title=""http://t.cn/A6e6P1hk"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png""/>央视新闻的微博视频</a> <a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a> ​​​ <a target=""_blank"" href=""https://video.weibo.com/show?fid=1034:5175542761062414""><img class=""icon-link"" title=""http://t.cn/A6eXp1TX"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png""/>宝坻发布的微博视频</a> ​​​",Mon Jun 09 08:30:30 +0800 2025,3308008187,宝坻发布,1,0,0,Android,转发提醒按照往年惯例成绩查询时间集中在6月23日至25日目前已有部分省份公布了高考成绩查询时间比如湖南湖北吉林江西等地预计在6月25日左右公布高考成绩央视央视新闻的微博视频 宝坻发布的微博视频
5175542351135641,"我分享了【教育部教育考试院：2025年高考英语全国卷试题评析】, 快来看吧！<a href=/n/小米浏览器 usercard=""name=@小米浏览器"">@小米浏览器</a> |  ​​​ ...<span class=""expand"">展开</span>",Mon Jun 09 08:28:36 +0800 2025,2136477543,开封市教育局,0,0,0,"<a target=""_blank"" href=""https://app.weibo.com/t/feed/6JfiJo"" rel=""nofollow"">Redmi Note 8四摄</a>",我分享了教育部教育考试院2025年高考英语全国卷试题评析 快来看吧 展开
5175542271447438,"【<a href=""//s.weibo.com/weibo?q=%23%E5%BD%93%E7%A4%BE%E6%81%90%E8%AE%B0%E8%80%85%E9%81%87%E4%B8%8A%E7%A4%BE%E7%89%9B%E8%80%83%E7%94%9F%23"" target=""_blank"">#当社恐记者遇上社牛考生#</a>】<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%E4%BD%9C%E6%96%87%23"" target=""_blank"">#高考英语作文#</a>当社恐记者遇上社牛考生，记者：我都忘了我要问啥，结尾令记者哭笑不得<img alt=""[允悲]"" title=""[允悲]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/83/2018new_kuxiao_org.png"" /><a href=""//s.weibo.com/weibo?q=%232025%E4%BA%91%E5%8D%97%E9%AB%98%E8%80%83%23"" target=""_blank"">#2025云南高考#</a> （来源<a href=/n/云南网 usercard=""name=@云南网"">@云南网</a> ） <a target=""_blank"" href=""https://video.weibo.com/show?fid=1034:5175542165733408""><img class=""icon-link"" title=""http://t.cn/A6eXploy"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png""/>思茅微博-中国茶城的微博视频</a> ​​​",Mon Jun 09 08:28:17 +0800 2025,3316903742,思茅微博-中国茶城,0,0,0,"<a target=""_blank"" href=""https://t.sina.com.cn"" rel=""nofollow"">微博视频号</a>",当社恐记者遇上社牛考生记者我都忘了我要问啥结尾令记者哭笑不得 来源 思茅微博中国茶城的微博视频
5175541860928979,"直击2025年烟台高考  |  今年高考英语题比2024年稍难，语法填空比去年稍容易。<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a><a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%23"" target=""_blank"">#高考#</a> <a target=""_blank"" href=""https://video.weibo.com/show?fid=1034:5175541695971430""><img class=""icon-link"" title=""http://t.cn/A6eXpSOy"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png""/>烟台广播电视台的微博视频</a> ​​​",Mon Jun 09 08:26:39 +0800 2025,1874271142,烟台广播电视台,0,1,0,"<a target=""_blank"" href=""https://t.sina.com.cn"" rel=""nofollow"">微博视频号</a>",直击2025年烟台高考 今年高考英语题比2024年稍难语法填空比去年稍容易 烟台广播电视台的微博视频
5175541330347278,"<a href=""//s.weibo.com/weibo?q=%23%E8%BF%99%E5%B1%8A%E9%99%AA%E8%80%83%E5%AE%B6%E9%95%BF%E7%9A%84%E6%9D%BE%E5%BC%9B%E6%84%9F%E6%8B%89%E6%BB%A1%23"" target=""_blank"">#这届陪考家长的松弛感拉满#</a>【大一新生手捧繁花，花式为高考生打call】6月8日，在威海二中南校区门口，一位大一新生手捧向日葵，如一道温暖的光，闯入这高考的战场。她回忆着自己高考时的点点滴滴，把经验化作鼓励，传递给每一位考生。相信在这束鲜花的祝福下，考生们都能超常发挥，一举拿下心仪大学！ ​​​ ...<span class=""expand"">展开</span>",Mon Jun 09 08:24:33 +0800 2025,7797700732,东明县融媒体中心,1,0,2,iPhone客户端,大一新生手捧繁花花式为高考生打call6月8日在威海二中南校区门口一位大一新生手捧向日葵如一道温暖的光闯入这高考的战场她回忆着自己高考时的点点滴滴把经验化作鼓励传递给每一位考生相信在这束鲜花的祝福下考生们都能超常发挥一举拿下心仪大学 展开
5175541000832176,"全国一卷英语作文，来听听深中学霸怎么说<br /><a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%23"" target=""_blank"">#高考#</a><a href=""//s.weibo.com/weibo?q=%23%E6%B7%B1%E5%9C%B3%E4%B8%AD%E5%AD%A6%23"" target=""_blank"">#深圳中学#</a><a href=""//s.weibo.com/weibo?q=%232025%E9%AB%98%E8%80%83%23"" target=""_blank"">#2025高考#</a><a href=""//s.weibo.com/weibo?q=%23%E9%9D%92%E9%9D%92%E4%B8%96%E7%95%8C%E6%A0%A1%E6%9C%8D%23"" target=""_blank"">#青青世界校服#</a><a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a> <a target=""_blank"" href=""https://video.weibo.com/show?fid=1034:5175540827488273""><img class=""icon-link"" title=""http://t.cn/A6eXpL6A"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png""/>青青世界深圳校服的微博视频</a> ​​​",Mon Jun 09 08:23:14 +0800 2025,7794560613,青青世界深圳校服,1,0,0,"<a target=""_blank"" href=""https://t.sina.com.cn"" rel=""nofollow"">微博视频号</a>",全国一卷英语作文来听听深中学霸怎么说 青青世界深圳校服的微博视频
5175540232225355,"<a href=""//s.weibo.com/weibo?q=%232025%E5%B9%B4%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%E5%8D%B7%23"" target=""_blank"">#2025年高考英语卷#</a>再这样搞  英语怕是要卷成麻花 ​​​",Mon Jun 09 08:20:11 +0800 2025,1740560860,keerto,0,0,0,iPhone客户端,再这样搞 英语怕是要卷成麻花
5175538319624182,"<a target=""_blank"" href=""https://weibo.com/p/100808816c6cfea88d87b3a532e59bc6b87349""><img class=""icon-link"" title=""#冰薇甜儿[超话]#"" src=""https://h5.sinaimg.cn/upload/100/959/2020/05/09/timeline_card_small_super_default.png""/>冰薇甜儿超话</a> 【<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%E5%A4%A7%E5%AE%B6%E5%8F%88%E5%B8%AE%E6%9D%8E%E5%8D%8E%E5%86%99%E4%BF%A1%E4%BA%86%23"" target=""_blank"">#高考英语大家又帮李华写信了#</a>】6月8日，2025浙江<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a>结束，今年大家又帮李华写信了，“今年不骂你了” “高中的记忆符号”……考生心情很复杂。<a href=""//s.weibo.com/weibo?q=%23afternoon%E6%80%8E%E4%B9%88%E5%8F%98%E5%BD%A2%23"" target=""_blank"">#afternoon怎么变形#</a> <a target=""_blank"" href=""https://video.weibo.com/show?fid=1034:5175349391065162""><img class=""icon-link"" title=""http://t.cn/A6e6fi8o"" src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png""/>中国蓝新闻的微博视频</a> ​​​",Mon Jun 09 08:12:35 +0800 2025,7913670160,烈火雄枫,7,3,1,,冰薇甜儿超话 6月8日2025浙江结束今年大家又帮李华写信了今年不骂你了 高中的记忆符号考生心情很复杂 中国蓝新闻的微博视频
5175537942397507,"<a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高考英语#</a><a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%E4%BD%9C%E6%96%87%23"" target=""_blank"">#高考英语作文#</a><a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%23"" target=""_blank"">#高考#</a><a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%E6%9C%89%E9%9A%BE%E5%BA%A6%23"" target=""_blank"">#高考英语有难度#</a><a href=""//s.weibo.com/weibo?q=%23%E5%AE%89%E5%BE%BD%E9%AB%98%E8%80%83%E8%8B%B1%E8%AF%AD%E6%9C%89%E9%9A%BE%E5%BA%A6%23"" target=""_blank"">#安徽高考英语有难度#</a><a href=""//s.weibo.com/weibo?q=%23%E9%AB%98%E4%B8%AD%E8%8B%B1%E8%AF%AD%23"" target=""_blank"">#高中英语#</a><a href=""//s.weibo.com/weibo?q=%23%E6%96%B0%E4%B8%80%E5%8D%B7%E8%8B%B1%E8%AF%AD%20%E9%9A%BE%23"" target=""_blank"">#新一卷英语 难#</a> <br /><br /><img alt=""[心]"" title=""[心]"" src=""https://face.t.sinajs.cn/t4/appstyle/expression/ext/normal/8a/2018new_xin_org.png"" />2025 高考英语  新课标I卷 英语答案 ​​​",Mon Jun 09 08:11:05 +0800 2025,6000162006,Alisa英语教书匠,2,2,0,"<a target=""_blank"" href=""https://app.weibo.com/t/feed/2s0OlM"" rel=""nofollow"">HUAWEI Mate 60 Pro</a>",2025 高考英语 新课标I卷 英语答案
5175537502784113,"英语纯读书3小时（2025第4次）……<br /><br />继续偷懒，只读书<br /> <br />今天其实是带着复习纸的。<br /> <br />但是中午睡醒了，感觉就犯懒了。<br /> <br />继续躲在稍微凉快点儿的教室里读书。<br /> <br />读一会儿想出去溜达溜达，发现太热了。<br /> <br />到了下午娃进去上课之后，就出去溜达了两圈。<br /> <br />发现高考考场外面人山人海，救护车警车一应俱全。 ​​​ ...<span class=""expand"">展开</span>",Mon Jun 09 08:09:20 +0800 2025,1067267662,磨根儿史丹力,1,0,0,iPhone 15 Pro,英语纯读书3小时2025第4次继续偷懒只读书 今天其实是带着复习纸的 但是中午睡醒了感觉就犯懒了 继续躲在稍微凉快点儿的教室里读书 读一会儿想出去溜达溜达发现太热了 到了下午娃进去上课之后就出去溜达了两圈 发现高考考场外面人山人海救护车警车一应俱全 展开
